,name,year,team,position,war,g,ts,ab,r1,h,b2,b3,hr,tb,rbi,sb,cs,bb,hbp,bb4,so,gdp,ht,hb,avg,obp,slg,ops,birthday,height,weight,age
3854,최영환,1988,태평양,C,0.26,37,90,81,6,19,2,1,1,26,10,0,0,5,1,0,9,2,1,2,0.235,0.281,0.321,0.602,1992-02-20,181cm,88kg,-5
3855,최영환,1989,태평양,C,0.12,26,25,19,3,3,1,0,0,4,0,0,0,5,1,0,3,3,0,0,0.158,0.36,0.21100000000000002,0.5710000000000001,1992-02-20,181cm,88kg,-4
3858,최영환,1984,삼성,C,-0.01,19,50,48,4,10,2,0,1,15,4,0,1,1,0,0,11,2,0,1,0.20800000000000002,0.22,0.313,0.5329999999999999,1992-02-20,181cm,88kg,-9
3859,최영환,1982,삼성,C,-0.01,48,107,98,9,17,2,2,2,29,11,0,1,7,1,0,21,1,0,1,0.17300000000000001,0.23399999999999999,0.29600000000000004,0.53,1992-02-20,181cm,88kg,-11
3860,최영환,1983,삼성,C,-0.11,4,10,9,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0.111,0.111,0.111,0.222,1992-02-20,181cm,88kg,-10
3861,나성용,2011,한화,,0.26,27,42,38,4,9,3,0,2,18,7,0,0,4,0,0,15,1,0,0,0.237,0.31,0.474,0.7829999999999999,1988-01-05,183cm,94kg,23
3862,나성용,2015,LG,DH,-0.06,40,79,73,7,20,2,0,3,31,9,0,0,4,2,0,29,2,0,0,0.27399999999999997,0.32899999999999996,0.425,0.754,1988-01-05,183cm,94kg,27
3863,나성용,2016,삼성,DH,-0.13,6,13,12,1,2,0,0,0,2,0,0,0,1,0,0,5,0,0,0,0.16699999999999998,0.231,0.16699999999999998,0.397,1988-01-05,183cm,94kg,28
3864,나성용,2017,삼성,DH,-0.19,6,11,11,0,2,0,0,0,2,1,0,1,0,0,0,7,1,0,0,0.182,0.182,0.182,0.364,1988-01-05,183cm,94kg,29
3865,백승룡,2012,한화,2B,0.25,33,62,52,3,12,1,0,0,13,3,3,0,6,3,0,20,0,1,0,0.231,0.344,0.25,0.594,1982-08-16,180cm,80kg,29
3866,백승룡,2012,한화,2B,0.25,33,62,52,3,12,1,0,0,13,3,3,0,6,3,0,20,0,1,0,0.231,0.344,0.25,0.594,1982-08-16,180cm,83kg,29
3867,백승룡,2006,한화,,0.07,37,47,36,6,5,2,0,0,7,0,1,0,8,2,0,14,0,1,0,0.139,0.326,0.19399999999999998,0.521,1982-08-16,180cm,80kg,23
3868,백승룡,2006,한화,,0.07,37,47,36,6,5,2,0,0,7,0,1,0,8,2,0,14,0,1,0,0.139,0.326,0.19399999999999998,0.521,1982-08-16,180cm,83kg,23
3869,백승룡,2013,한화,2B,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1982-08-16,180cm,80kg,30
3870,백승룡,2013,한화,2B,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1982-08-16,180cm,83kg,30
3871,백승룡,2008,한화,SS,-0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1982-08-16,180cm,80kg,25
3872,백승룡,2008,한화,SS,-0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1982-08-16,180cm,83kg,25
3873,백승룡,2007,한화,,-0.09,8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1982-08-16,180cm,80kg,24
3874,백승룡,2007,한화,,-0.09,8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1982-08-16,180cm,83kg,24
3875,백승룡,2011,한화,2B,-0.13,38,64,51,7,9,2,0,0,11,3,1,1,7,2,0,13,1,4,0,0.17600000000000002,0.3,0.21600000000000003,0.516,1982-08-16,180cm,80kg,28
3876,백승룡,2011,한화,2B,-0.13,38,64,51,7,9,2,0,0,11,3,1,1,7,2,0,13,1,4,0,0.17600000000000002,0.3,0.21600000000000003,0.516,1982-08-16,180cm,83kg,28
3877,백승룡,2005,한화,SS,-0.37,39,79,63,9,8,2,0,0,10,3,1,2,7,4,0,15,1,4,1,0.127,0.253,0.159,0.41200000000000003,1982-08-16,180cm,80kg,22
3878,백승룡,2005,한화,SS,-0.37,39,79,63,9,8,2,0,0,10,3,1,2,7,4,0,15,1,4,1,0.127,0.253,0.159,0.41200000000000003,1982-08-16,180cm,83kg,22
3879,이영수,2010,KIA,DH,0.25,42,88,73,9,18,6,0,2,30,13,0,0,10,4,0,11,4,1,0,0.247,0.368,0.41100000000000003,0.779,1981-05-09,184cm,90kg,28
3880,이영수,2005,KIA,,-0.04,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1981-05-09,184cm,90kg,23
3881,이영수,2008,KIA,1B,-0.21,15,38,32,1,5,0,0,0,5,2,0,0,6,0,0,4,2,0,0,0.156,0.29,0.156,0.446,1981-05-09,184cm,90kg,26
3882,김종문,1987,빙그레,C,0.25,28,31,27,2,9,2,0,0,11,7,0,2,3,0,0,3,0,0,0,0.33299999999999996,0.4,0.40700000000000003,0.807,1990-04-03,185cm,93kg,-4
3883,김종문,1990,빙그레,C,0.19,11,6,5,1,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0.4,0.5,1.0,1.5,1990-04-03,185cm,93kg,-1
3884,김종문,1991,빙그레,C,0.02,5,6,5,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.2,0.33299999999999996,0.2,0.5329999999999999,1990-04-03,185cm,93kg,0
3885,김종문,1986,빙그레,C,-0.04,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1990-04-03,185cm,93kg,-5
3886,김종문,1988,빙그레,C,-0.04,7,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1990-04-03,185cm,93kg,-3
3887,김종문,1989,빙그레,C,-0.15,15,8,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0.125,0.0,0.125,1990-04-03,185cm,93kg,-2
3888,오재필,2012,한화,CF,0.24,46,83,70,10,15,1,0,1,19,5,6,1,9,1,0,26,0,3,0,0.214,0.313,0.271,0.584,1982-07-27,181cm,83kg,29
3889,오재필,2011,한화,RF,0.21,54,98,86,14,19,3,1,2,30,14,8,1,6,3,0,36,1,3,0,0.221,0.295,0.349,0.644,1982-07-27,181cm,83kg,28
3890,오재필,2006,한화,,-0.08,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1982-07-27,181cm,83kg,23
3891,오재필,2013,한화,CF,-0.17,9,17,16,0,2,0,0,0,2,0,0,0,0,1,0,10,0,0,0,0.125,0.177,0.125,0.302,1982-07-27,181cm,83kg,30
3892,오재필,2008,한화,LF,-0.29,50,62,57,8,13,2,0,0,15,2,1,3,2,1,0,23,0,2,0,0.228,0.267,0.263,0.53,1982-07-27,181cm,83kg,25
3893,권도영,2009,히어로즈,2B,0.24,38,63,53,3,15,3,0,0,18,5,1,0,6,2,0,13,1,2,0,0.28300000000000003,0.377,0.34,0.7170000000000001,1981-02-11,177cm,80kg,27
3894,권도영,2008,히어로즈,2B,0.02,84,150,136,18,30,6,1,1,41,9,0,1,10,1,0,31,3,2,1,0.221,0.27699999999999997,0.301,0.579,1981-02-11,177cm,80kg,26
3895,권도영,2007,현대,LF,-0.01,7,11,9,1,2,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0.222,0.3,0.33299999999999996,0.633,1981-02-11,177cm,80kg,25
3896,권도영,2010,넥센,2B,-0.02,37,72,61,7,15,3,0,0,18,4,0,1,7,0,0,15,1,4,0,0.24600000000000002,0.324,0.295,0.619,1981-02-11,177cm,80kg,28
3897,최승민,2019,NC,CF,0.24,24,10,9,5,4,1,0,0,5,1,5,2,1,0,0,2,0,0,0,0.444,0.5,0.556,1.056,1996-07-01,181cm,73kg,22
3898,김정남,2009,SK,C,0.24,15,26,21,4,6,1,0,1,10,2,0,0,3,1,0,4,1,1,0,0.28600000000000003,0.4,0.47600000000000003,0.8759999999999999,1986-11-22,186cm,88kg,22
3899,조홍석,2013,롯데,LF,0.23,30,79,64,5,16,6,1,0,24,4,2,3,8,4,0,24,0,3,0,0.25,0.368,0.375,0.743,1990-02-23,175cm,70kg,22
3900,조홍석,2015,롯데,,-0.06,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1990-02-23,175cm,70kg,24
3901,조홍석,2014,롯데,LF,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,1990-02-23,175cm,70kg,23
3902,조홍석,2018,롯데,CF,-0.29,39,71,62,14,14,1,0,0,15,1,0,2,6,2,0,13,2,1,0,0.226,0.314,0.242,0.556,1990-02-23,175cm,70kg,27
3903,조홍석,2019,롯데,RF,-0.64,42,66,61,8,7,2,1,0,11,5,1,0,4,0,0,14,1,0,1,0.115,0.16699999999999998,0.18,0.34700000000000003,1990-02-23,175cm,70kg,28
3904,최영진,2019,삼성,3B,0.23,96,275,251,29,63,15,1,5,95,20,4,1,14,2,2,47,4,8,0,0.251,0.29600000000000004,0.37799999999999995,0.674,1988-05-10,185cm,87kg,30
3905,최영진,2018,삼성,1B,0.19,61,140,126,13,37,7,0,4,56,18,2,4,10,0,0,30,6,2,2,0.294,0.341,0.444,0.785,1988-05-10,185cm,87kg,29
3906,최영진,2017,삼성,3B,0.05,14,22,20,4,4,0,2,1,11,4,1,0,1,0,0,4,0,1,0,0.2,0.23800000000000002,0.55,0.7879999999999999,1988-05-10,185cm,87kg,28
3907,최영진,2015,두산,,-0.03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1988-05-10,185cm,87kg,26
3908,최영진,2014,두산,3B,-0.09,4,7,7,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,1988-05-10,185cm,87kg,25
3909,최영진,2013,LG,1B,-0.13,6,8,8,0,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.125,0.125,0.125,0.25,1988-05-10,185cm,87kg,24
3910,최영진,2012,LG,1B,-0.17,43,87,79,9,19,4,0,0,23,7,0,0,3,2,0,11,1,2,1,0.24100000000000002,0.282,0.29100000000000004,0.574,1988-05-10,185cm,87kg,23
3911,권정웅,2017,삼성,C,0.22,60,112,99,11,21,3,0,6,42,11,0,0,8,1,0,31,4,4,0,0.212,0.278,0.424,0.7020000000000001,1992-11-15,180cm,88kg,24
3912,권정웅,2016,삼성,C,0.06,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1992-11-15,180cm,88kg,23
3913,권정웅,2018,삼성,C,-0.19,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1992-11-15,180cm,88kg,25
3914,신현철,2014,SK,SS,0.21,60,75,65,10,17,3,0,1,23,3,1,0,8,0,0,16,3,2,0,0.262,0.34299999999999997,0.354,0.696,1987-11-02,175cm,73kg,26
3915,신현철,2016,KT,3B,0.05,35,25,24,3,7,2,0,0,9,2,0,0,0,1,0,12,0,0,0,0.292,0.32,0.375,0.695,1987-11-02,175cm,73kg,28
3916,신현철,2012,넥센,3B,-0.02,11,26,26,2,6,2,0,0,8,3,0,0,0,0,0,5,0,0,0,0.231,0.231,0.308,0.539,1987-11-02,175cm,73kg,24
3917,신현철,2013,넥센,3B,-0.05,6,11,9,2,1,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0.111,0.273,0.111,0.384,1987-11-02,175cm,73kg,25
3918,신현철,2011,넥센,2B,-0.09,13,12,9,1,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0.0,0.25,0.0,0.25,1987-11-02,175cm,73kg,23
3919,모건,2015,한화,CF,0.21,10,42,33,2,9,2,0,0,11,5,1,1,4,4,0,8,1,0,1,0.273,0.405,0.33299999999999996,0.738,1980-07-02,180cm,80kg,34
3920,김광연,2013,KIA,SS,0.21,4,8,8,2,5,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0.625,0.625,0.625,1.25,1991-11-13,182cm,73kg,21
3921,김광연,2014,KIA,,-0.24,8,10,10,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1991-11-13,182cm,73kg,22
3922,강진성,2017,NC,,0.21,28,32,27,5,8,3,0,1,14,5,0,0,4,1,0,4,1,0,0,0.29600000000000004,0.406,0.519,0.925,1993-10-19,180cm,81kg,23
3923,강진성,2019,NC,LF,0.19,41,104,97,11,24,4,1,2,36,14,2,1,3,4,0,20,6,0,0,0.247,0.298,0.371,0.669,1993-10-19,180cm,81kg,25
3924,강진성,2013,NC,3B,0.1,3,3,2,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.5,0.667,1.0,1.6669999999999998,1993-10-19,180cm,81kg,19
3925,강진성,2018,NC,LF,-0.38,45,75,68,5,16,3,0,0,19,1,0,0,4,0,0,17,3,2,1,0.235,0.27399999999999997,0.27899999999999997,0.5529999999999999,1993-10-19,180cm,81kg,24
3926,공민규,2019,삼성,1B,0.21,28,60,53,4,13,1,0,3,23,6,0,0,6,1,0,18,0,0,0,0.245,0.33299999999999996,0.434,0.767,1999-09-27,183cm,85kg,19
3927,송민섭,2019,KIA,RF,0.21,104,64,53,24,16,0,1,0,18,4,0,3,7,2,0,13,0,1,1,0.302,0.397,0.34,0.736,1991-08-02,177cm,80kg,27
3928,송민섭,2015,KT,LF,-0.26,28,51,44,3,11,3,1,0,16,1,1,0,2,0,0,13,2,5,0,0.25,0.28300000000000003,0.364,0.6459999999999999,1991-08-02,177cm,80kg,23
3929,송민섭,2018,KIA,LF,-0.41,47,29,27,7,4,0,0,0,4,0,2,1,1,0,0,8,1,1,0,0.14800000000000002,0.179,0.14800000000000002,0.327,1991-08-02,177cm,80kg,26
3930,최훈락,2012,KIA,CF,0.2,25,35,28,5,7,1,0,0,8,1,0,0,0,6,0,11,0,0,1,0.25,0.371,0.28600000000000003,0.657,1982-05-12,189cm,82kg,29
3931,최훈락,2010,KIA,LF,0.09,19,47,40,4,11,0,0,2,17,6,2,3,2,3,0,15,0,1,1,0.275,0.348,0.425,0.773,1982-05-12,189cm,82kg,27
3932,최훈락,2011,KIA,1B,-0.06,35,54,49,9,11,4,0,0,15,2,0,0,3,2,0,12,3,0,0,0.22399999999999998,0.29600000000000004,0.306,0.602,1982-05-12,189cm,82kg,28
3933,최훈락,2007,KIA,,-0.14,22,16,15,3,2,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0.133,0.188,0.133,0.321,1982-05-12,189cm,82kg,24
3934,최훈락,2013,KIA,CF,-0.19,16,19,18,1,2,0,0,0,2,1,1,0,0,1,0,5,1,0,0,0.111,0.158,0.111,0.26899999999999996,1982-05-12,189cm,82kg,30
3935,최훈락,2005,KIA,,-0.25,24,24,22,3,2,1,0,0,3,3,1,1,1,1,0,9,1,0,0,0.091,0.16699999999999998,0.136,0.303,1982-05-12,189cm,82kg,22
3936,지재옥,2016,넥센,C,0.19,7,17,13,2,3,0,0,1,6,1,0,0,3,1,0,7,0,0,0,0.231,0.41200000000000003,0.462,0.873,1988-07-24,177cm,99kg,27
3937,지재옥,2012,넥센,C,0.01,29,66,50,3,6,1,0,1,10,3,1,0,10,2,0,10,2,4,0,0.12,0.29,0.2,0.49,1988-07-24,177cm,99kg,23
3938,지재옥,2013,넥센,C,-0.13,18,12,10,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0.0,0.16699999999999998,0.0,0.16699999999999998,1988-07-24,177cm,99kg,24
3939,김인태,2019,두산,LF,0.19,26,70,60,6,14,2,1,2,24,7,1,1,8,0,0,12,2,1,1,0.233,0.319,0.4,0.7190000000000001,1994-07-03,178cm,78kg,24
3940,김인태,2018,두산,RF,0.11,46,109,95,16,25,7,0,1,35,10,0,0,12,0,0,26,0,1,1,0.263,0.34299999999999997,0.368,0.711,1994-07-03,178cm,78kg,23
3941,김인태,2016,두산,LF,-0.17,14,19,18,0,3,1,0,0,4,3,0,0,1,0,0,4,0,0,0,0.16699999999999998,0.21100000000000002,0.222,0.433,1994-07-03,178cm,78kg,21
3942,김인태,2017,두산,RF,-0.31,31,44,43,5,8,1,0,2,15,4,0,0,1,0,0,11,0,0,0,0.18600000000000003,0.205,0.349,0.5529999999999999,1994-07-03,178cm,78kg,22
3943,정희상,2010,한화,1B,0.19,29,74,64,7,17,2,1,0,21,6,3,0,9,0,0,22,0,1,0,0.266,0.35600000000000004,0.32799999999999996,0.684,1982-08-13,183cm,85kg,27
3944,정희상,2005,한화,,-0.07,4,6,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.16699999999999998,0.0,0.16699999999999998,1982-08-13,183cm,85kg,22
3945,정희상,2007,한화,RF,-0.26,41,68,63,8,10,3,0,2,19,3,1,0,3,1,0,18,4,1,0,0.159,0.209,0.302,0.511,1982-08-13,183cm,85kg,24
3946,조평호,2013,NC,1B,0.19,26,86,79,12,21,6,0,2,33,7,1,0,6,0,1,24,1,1,0,0.266,0.318,0.418,0.735,1985-08-07,188cm,84kg,27
3947,조평호,2015,NC,,0.14,22,22,22,4,8,2,0,1,13,3,0,0,0,0,0,6,1,0,0,0.364,0.364,0.591,0.955,1985-08-07,188cm,84kg,29
3948,조평호,2017,NC,3B,0.01,29,52,44,4,10,3,0,1,16,4,0,1,6,1,0,13,2,1,0,0.22699999999999998,0.33299999999999996,0.364,0.6970000000000001,1985-08-07,188cm,84kg,31
3949,조평호,2014,NC,,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1985-08-07,188cm,84kg,28
3950,조평호,2016,NC,DH,-0.06,3,7,6,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.16699999999999998,0.28600000000000003,0.16699999999999998,0.452,1985-08-07,188cm,84kg,30
3951,조평호,2006,현대,,-0.08,9,9,6,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0.0,0.222,0.0,0.222,1985-08-07,188cm,84kg,20
3952,조평호,2007,현대,LF,-0.08,8,6,5,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0.0,0.16699999999999998,0.0,0.16699999999999998,1985-08-07,188cm,84kg,21
3953,조평호,2011,넥센,,-0.11,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1985-08-07,188cm,84kg,25
3954,조평호,2008,히어로즈,1B,-0.21,14,17,15,1,1,0,0,0,1,1,0,0,1,1,0,4,1,0,0,0.067,0.177,0.067,0.243,1985-08-07,188cm,84kg,22
3955,전현태,2011,한화,2B,0.18,78,87,69,26,13,1,0,2,20,11,7,4,13,2,1,27,0,2,1,0.188,0.32899999999999996,0.29,0.619,1986-07-09,184cm,87kg,24
3956,전현태,2010,한화,1B,0.11,100,185,156,34,32,3,0,5,50,21,25,8,26,0,0,52,0,2,1,0.205,0.317,0.321,0.638,1986-07-09,184cm,87kg,23
3957,전현태,2013,한화,2B,0.06,21,39,33,4,5,1,1,1,11,3,0,0,4,2,0,14,0,0,0,0.152,0.282,0.33299999999999996,0.615,1986-07-09,184cm,87kg,26
3958,전현태,2007,한화,3B,0.02,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1986-07-09,184cm,87kg,20
3959,전현태,2005,한화,,-0.03,21,35,27,3,4,1,0,0,5,0,0,1,8,0,0,13,1,0,0,0.14800000000000002,0.34299999999999997,0.185,0.528,1986-07-09,184cm,87kg,18
3960,전현태,2012,한화,2B,-0.04,2,6,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,0.2,0.0,0.2,1986-07-09,184cm,87kg,25
3961,전현태,2015,KIA,,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1986-07-09,184cm,87kg,28
3962,전현태,2014,한화,,-0.16,10,10,10,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.1,0.1,0.1,0.2,1986-07-09,184cm,87kg,27
3963,심재윤,2000,한화,DH,0.17,84,102,87,15,21,3,1,4,38,8,1,2,12,2,1,28,4,1,0,0.24100000000000002,0.34700000000000003,0.43700000000000006,0.7829999999999999,1994-08-19,184cm,80kg,5
3964,심재윤,1999,한화,,0.05,50,71,66,13,13,2,0,5,30,12,1,0,2,2,0,23,0,0,1,0.19699999999999998,0.239,0.455,0.6940000000000001,1994-08-19,184cm,80kg,4
3965,심재윤,2001,한화,DH,-0.02,6,7,6,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0.16699999999999998,0.28600000000000003,0.33299999999999996,0.619,1994-08-19,184cm,80kg,6
3966,이시찬,2014,한화,SS,0.17,45,119,105,14,30,4,0,0,34,9,4,1,10,0,0,19,3,3,1,0.28600000000000003,0.345,0.324,0.669,1985-02-25,182cm,84kg,28
3967,이시찬,2010,LG,3B,0.06,13,26,23,3,4,2,0,0,6,2,5,0,3,0,0,4,0,0,0,0.174,0.26899999999999996,0.261,0.53,1985-02-25,182cm,84kg,24
3968,이시찬,2004,LG,,0.01,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1985-02-25,182cm,84kg,18
3969,이시찬,2015,한화,2B,0.0,34,72,64,7,18,1,0,0,19,6,1,1,4,1,0,12,3,1,2,0.281,0.324,0.297,0.621,1985-02-25,182cm,84kg,29
3970,이시찬,2005,LG,,-0.01,13,3,3,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,1985-02-25,182cm,84kg,19
3971,이시찬,2012,한화,2B,-0.03,60,47,41,16,8,1,0,0,9,4,9,2,3,0,0,8,1,2,1,0.195,0.244,0.22,0.46399999999999997,1985-02-25,182cm,84kg,26
3972,이시찬,2011,LG,2B,-0.21,33,23,19,6,2,0,1,0,4,2,4,3,2,0,0,4,0,1,1,0.105,0.182,0.21100000000000002,0.392,1985-02-25,182cm,84kg,25
3973,이시찬,2006,LG,,-0.28,14,28,27,4,4,0,0,0,4,0,1,0,0,0,0,6,0,1,0,0.14800000000000002,0.14800000000000002,0.14800000000000002,0.29600000000000004,1985-02-25,182cm,84kg,20
3974,이시찬,2013,한화,2B,-0.44,97,181,165,20,33,4,0,1,40,13,16,3,9,2,1,29,7,5,0,0.2,0.25,0.242,0.49200000000000005,1985-02-25,182cm,84kg,27
3975,이희근,2011,한화,C,0.17,75,138,123,17,29,3,1,1,37,10,1,0,4,3,0,26,2,8,0,0.23600000000000002,0.27699999999999997,0.301,0.578,1985-06-07,178cm,84kg,25
3976,이희근,2014,한화,C,0.02,6,14,13,2,3,0,1,0,5,2,0,0,0,1,0,6,0,0,0,0.231,0.28600000000000003,0.385,0.67,1985-06-07,178cm,84kg,28
3977,이희근,2008,한화,C,0.01,84,135,119,6,25,3,0,0,28,9,2,0,9,2,0,24,1,4,1,0.21,0.275,0.235,0.51,1985-06-07,178cm,84kg,22
3978,이희근,2009,한화,C,-0.09,42,47,38,5,6,1,0,1,10,4,0,0,4,2,0,12,1,3,0,0.158,0.273,0.263,0.536,1985-06-07,178cm,84kg,23
3979,이희근,2010,한화,C,-0.44,82,158,136,14,25,1,0,0,26,12,2,2,10,6,0,33,6,5,1,0.184,0.268,0.191,0.45899999999999996,1985-06-07,178cm,84kg,24
3980,황대인,2016,KIA,DH,0.17,4,7,7,1,3,2,0,1,8,3,0,0,0,0,0,3,0,0,0,0.429,0.429,1.143,1.571,1996-02-10,178cm,90kg,19
3981,황대인,2015,KIA,3B,0.05,22,44,44,3,12,2,0,2,20,7,0,0,0,0,0,18,3,0,0,0.273,0.273,0.455,0.727,1996-02-10,178cm,90kg,18
3982,황대인,2019,KIA,1B,-0.12,12,28,25,0,5,2,0,0,7,0,0,0,1,2,0,8,0,0,0,0.2,0.28600000000000003,0.28,0.5660000000000001,1996-02-10,178cm,90kg,22
3983,김우석,2008,삼성,SS,0.16,8,13,10,2,3,2,0,0,5,1,1,0,2,0,0,2,0,1,0,0.3,0.41700000000000004,0.5,0.917,1988-06-06,178cm,69kg,19
3984,김우석,2007,LG,2B,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1988-06-06,178cm,69kg,18
3985,김우석,2003,LG,,-0.02,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1988-06-06,178cm,69kg,14
3986,김우석,2004,LG,,-0.17,43,51,46,8,8,2,0,1,13,2,0,0,3,1,0,10,0,1,0,0.174,0.24,0.28300000000000003,0.523,1988-06-06,178cm,69kg,15
3987,김우석,2002,LG,,-0.17,43,31,30,5,6,0,1,0,8,3,0,1,0,1,0,11,2,0,0,0.2,0.226,0.267,0.493,1988-06-06,178cm,69kg,13
3988,김우석,2006,LG,,-0.17,31,27,24,0,4,0,0,0,4,0,0,0,2,0,0,8,1,1,0,0.16699999999999998,0.231,0.16699999999999998,0.397,1988-06-06,178cm,69kg,17
3989,김우석,2005,LG,,-0.18,30,19,18,2,2,1,0,0,3,0,0,0,0,1,0,5,0,0,0,0.111,0.158,0.16699999999999998,0.325,1988-06-06,178cm,69kg,16
3990,조재호,2004,현대,,0.16,87,123,98,10,20,1,1,0,23,7,1,0,19,3,0,26,4,1,2,0.204,0.344,0.235,0.579,1980-01-10,178cm,77kg,23
3991,조재호,2011,SK,RF,0.09,1,5,4,1,3,0,0,0,3,0,0,2,1,0,0,1,0,0,0,0.75,0.8,0.75,1.55,1980-01-10,178cm,77kg,30
3992,조재호,2002,현대,LF,0.07,61,104,88,9,19,4,2,2,33,12,1,2,11,1,0,21,0,2,2,0.21600000000000003,0.304,0.375,0.679,1980-01-10,178cm,77kg,21
3993,조재호,2012,SK,LF,0.04,4,3,3,2,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.33299999999999996,0.33299999999999996,0.667,1.0,1980-01-10,178cm,77kg,31
3994,조재호,2005,현대,,0.01,16,31,27,2,6,2,0,0,8,4,0,1,3,1,0,7,2,0,0,0.222,0.32299999999999995,0.29600000000000004,0.619,1980-01-10,178cm,77kg,24
3995,조재호,2003,현대,LF,-0.02,97,151,135,18,33,6,0,2,45,13,3,1,10,2,0,25,2,4,0,0.244,0.306,0.33299999999999996,0.64,1980-01-10,178cm,77kg,22
3996,조재호,2008,히어로즈,CF,-0.12,49,103,94,7,21,5,0,0,26,8,1,2,6,1,0,9,2,1,1,0.223,0.275,0.27699999999999997,0.551,1980-01-10,178cm,77kg,27
3997,조재호,2009,히어로즈,LF,-0.16,21,30,27,1,4,1,0,1,8,3,0,0,2,1,0,5,1,0,0,0.14800000000000002,0.233,0.29600000000000004,0.53,1980-01-10,178cm,77kg,28
3998,조재호,2010,넥센,,-0.34,46,36,33,6,4,0,0,0,4,4,0,0,2,1,0,9,0,0,0,0.121,0.19399999999999998,0.121,0.316,1980-01-10,178cm,77kg,29
3999,폭스,2015,한화,DH,0.16,38,121,108,16,30,4,0,7,55,25,0,0,8,3,1,27,9,0,2,0.278,0.33899999999999997,0.509,0.848,1982-07-20,184cm,100kg,32
